agreeing,you must have prepared yourself for this!
agreeing,"oh, i see."
suggesting,maybe your cat started a family somewhere in nature)
agreeing,"that is awesome, normally it is the opposite!"
acknowledging,"i know how you feel, you don't have to sell it buddy"
acknowledging,i know exactly what you mean.
agreeing,i bet you were proud
suggesting,maybe he'll go and buy some candy from the candy store.
sympathizing,i'm so sorry to hear that.
agreeing,that sounds lovely.
questioning,how are you going to clean it out?
sympathizing,"i'm sorry you're having to go through that, i hope you're able to sell the home for a better price."
suggesting,maybe you should cut his brakes
acknowledging,i know how you feel.
wishing,i wish all the best in her future endeavors.
consoling,"yes its a good lesson for you, hopefully you dont repeat it!"
suggesting,maybe she was ill
acknowledging,i know!
acknowledging,i understand
agreeing,that was nice.
consoling,i hope she feels better.
suggesting,maybe he should try out for the olympics?
wishing,good luck!
acknowledging,i agree.
encouraging,i hope he is in a better place now.
acknowledging,"i agree, there are great ways to buy unique things"
agreeing,that would be amazing!
acknowledging,i know your mom would use you!
agreeing,hahaha awesome!
suggesting,perhaps i should have a look then.
encouraging,hopefully it works out for you
suggesting,maybe turn on the tv and find a show about dogs.
wishing,i wish you the best of luck!
questioning,what's your uncle's number?
sympathizing,sorry to hear that.
acknowledging,i definitely understand
acknowledging,"i know what you mean, hope it gets better!"
acknowledging,i agree with you.
sympathizing,i'm sorry about your cat and i hope you know you gave it a good life!
consoling,i hope it's not contagious!
suggesting,maybe see if there is a company you can send them to and they'll do it for you.
questioning,how was it?
suggesting,maybe someone kicked you in the eye!
wishing,congratulations
sympathizing,i am sorry to hear that.
acknowledging,"have you checked your lease agreement, they may be required by law to follow through."
consoling,i hope she's still doing well!
acknowledging,that's definitely better than nothing.
sympathizing,"oh damn, that sucks so much, i am sorry, but if he is your good friend you should be happy for him, maybe something better awaits you"
agreeing,memories like that are nice
wishing,i wish you luck and success with your house!
questioning,"that sounds very relaxing, what do you grow?"
encouraging,"just try your best to let go, i know it's tough- but people everywhere are way more successful then you and way less successful and you don't compare yourself to them i hope so why focus on one random guy just because he's your brother."
wishing,congratulations.
acknowledging,none that i know of!
suggesting,maybe ask a friend to help keep you in check
acknowledging,i know there will be something on there!
wishing,congratulations!
consoling,i bet that will go in the record books.
sympathizing,sorry hear that.
sympathizing,"sorry to hear that, i know that you probably feel disappointed but there will be other opportunities!"
agreeing,"dang, that sucks."
agreeing,"i love true crime, so i think that would be such a fun thing to study"
consoling,i hope she found someone who treats her well.
suggesting,i think you should
agreeing,"what a nice neighbor you have, awh well happy and congrats to you and the fam."
questioning,how far away was it?
encouraging,i hope it helps!
acknowledging,i agree completely.
suggesting,"i'm sorry, maybe a nose plug would come in handy"
consoling,i hope you get the sale.
acknowledging,i know how you feel.
questioning,i'm sorry who is going in too 8th grade?
questioning,why is that?
suggesting,maybe she will let you borrow it.
acknowledging,"yes, definitely get a blood test so you know what you need to watch out for"
encouraging,i hope your dog makes a full recovery!
acknowledging,"if it makes you feel peace of happiness, definitely!"
questioning,anything serious ?
consoling,i hope you rewarded yourself after all of that hard work!
questioning,what did you guys do there today?
acknowledging,i agree.
suggesting,"well maybe you can too one day , i hope you do at the very least."
agreeing,mayabe you can do something nice for them when you get back on your feet.
wishing,hope you're healthy still and congratulations!
sympathizing,"aw, i really sorry to hear that."
suggesting,but still maybe you learned something about it?
wishing,good luck with doing well.
agreeing,that must've been awful.
consoling,well i hope that it turns out well!
encouraging,i hope you find him.
suggesting,maybe yo have a bad signal
sympathizing,"i am sorry, are they very mean or abusive?"
sympathizing,i feel really sorry for the dog.
suggesting,maybe it is something you can talk with your friend about.
sympathizing,i'm sorry.
consoling,i hope y'all have fun :)
wishing,congratulations.
sympathizing,i am sorry to hear that.
suggesting,"maybe you can invite someone every now and then, like a neighbor or someone you trust."
acknowledging,i understand.
suggesting,maybe its time to change locations?
sympathizing,i am sorry to hear that.i hope she gets better.
questioning,did they apologize to you?
consoling,hopefully he got the point and wont ask again.
encouraging,hopefully the police will find some way to catch the guy!
questioning,what do you do for work?
agreeing,"i can understand that, you cannot be a doormat though ever"
sympathizing,"i'm sorry to hear that, did you lose your job?"
consoling,i hope you have somewhere to put them all.
questioning,you mean new house?
sympathizing,i am sorry.
agreeing,thats awesome
wishing,"hey, congratulations."
sympathizing,sorry to hear!
agreeing,that sounds really great!
questioning,could you sleep any more after?
suggesting,maybe you just need to give her some space.
suggesting,"you sound like a hard worker, which is something to be proud of, even though it's kind of wearing you out maybe."
encouraging,"good for you guys, i hope you have many more happy years together."
agreeing,does feel awesome
wishing,at least you took the steps to do it congratulations.
acknowledging,i completely agree
suggesting,well maybe you can complain and get some money back or something?
acknowledging,"i know that feeling too, at least somewhat."
wishing,good luck!
encouraging,"oh goodness, i hope you are okay."
suggesting,maybe it was a thunderstorm forming?
sympathizing,sorry to hear that.
agreeing,that's a nice car!
sympathizing,aw sorry to hear that...why is she moving
encouraging,good i hope you do well and stick to it!
encouraging,i hope you find someone alot better than her.
acknowledging,i am sure it did and i know you will treasure that mug.
sympathizing,i am so sorry about that.
agreeing,that sounds sad.
suggesting,maybe i should look into that to connect to my great grandmother.
acknowledging,"i hope everything works out for you, i know how hard shut downs can be."
